"cep" "long" "lat"
81452388 -49.36278 -25.5028
81460000 -49.3374 -25.53839
81460010 -49.3374 -25.53839
81460020 -49.3374 -25.53839
81460030 -49.3374 -25.53839
81460032 -49.3374 -25.53839
81460040 -49.33706 -25.544
81460050 -49.3374 -25.53839
81460060 -49.3374 -25.53839
81460070 -49.3374 -25.53839
81460080 -49.3374 -25.53839
81460085 -49.3374 -25.53839
81460090 -49.3374 -25.53839
81460110 -49.3374 -25.53839
81460140 -49.3374 -25.53839
81460150 -49.3374 -25.53839
81460155 -49.3374 -25.53839
81460156 -49.3374 -25.53839
81460157 -49.3374 -25.53839
81460158 -49.3374 -25.53839
81460160 -49.3374 -25.53839
81460165 -49.3374 -25.53839
81460166 -49.3374 -25.53839
81460167 -49.3374 -25.53839
81460168 -49.3374 -25.53839
81460169 -49.3374 -25.53839
81460170 -49.3374 -25.53839
81460175 -49.3374 -25.53839
81460176 -49.3374 -25.53839
81460177 -49.3374 -25.53839
81460178 -49.3374 -25.53839
81460179 -49.3374 -25.53839
81460180 -49.3374 -25.53839
81460185 -49.3374 -25.53839
81460186 -49.3374 -25.53839
81460187 -49.3374 -25.53839
81460188 -49.3374 -25.53839
81460189 -49.3374 -25.53839
81460190 -49.3374 -25.53839
81460195 -49.3374 -25.53839
81460196 -49.3374 -25.53839
81460197 -49.3374 -25.53839
81460198 -49.3374 -25.53839
81460199 -49.3374 -25.53839
81460200 -49.3374 -25.53839
81460205 -49.3374 -25.53839
81460206 -49.3374 -25.53839
81460207 -49.3374 -25.53839
81460208 -49.3374 -25.53839
81460209 -49.3374 -25.53839
81460210 -49.3374 -25.53839
81460215 -49.3374 -25.53839
81460216 -49.3374 -25.53839
81460217 -49.3374 -25.53839
81460218 -49.3374 -25.53839
81460219 -49.3374 -25.53839
81460220 -49.3374 -25.53839
81460225 -49.3374 -25.53839
81460226 -49.3374 -25.53839
81460227 -49.3374 -25.53839
81460228 -49.3374 -25.53839
81460229 -49.3374 -25.53839
81460230 -49.3374 -25.53839
81460232 -49.3374 -25.53839
81460233 -49.3374 -25.53839
81460235 -49.3374 -25.53839
81460236 -49.3374 -25.53839
81460237 -49.3374 -25.53839
81460238 -49.3374 -25.53839
81460239 -49.3374 -25.53839
81460240 -49.3374 -25.53839
81460245 -49.3374 -25.53839
81460246 -49.3374 -25.53839
81460250 -49.3374 -25.53839
81460260 -49.3374 -25.53839
81460265 -49.3374 -25.53839
81460270 -49.3374 -25.53839
81460275 -49.33296 -25.5302
81460277 -49.3374 -25.53839
81460278 -49.3374 -25.53839
81460280 -49.33894 -25.53957
81460283 -49.3374 -25.53839
81460285 -49.33906 -25.54081
81460286 -49.33688 -25.53984
81460287 -49.33693 -25.54031
81460288 -49.3374 -25.53839
81460290 -49.3374 -25.53839
81460295 -49.33693 -25.54031
81460296 -49.33733 -25.53941
81460297 -49.3374 -25.53839
81460298 -49.33866 -25.54099
81460300 -49.33894 -25.53957
81460305 -49.3374 -25.53839
81460306 -49.3374 -25.53839
81460307 -49.34059 -25.54067
81460308 -49.34108 -25.54062
81460310 -49.34175 -25.54586
81460315 -49.34446 -25.54712
81460316 -49.34057 -25.54253
81460318 -49.34126 -25.54201
81460320 -49.34196 -25.54238
81460325 -49.34202 -25.54286
81460326 -49.34207 -25.54329
81460327 -49.34212 -25.54376
81460328 -49.3374 -25.53839
81460330 -49.33851 -25.54395
81460335 -49.3392 -25.54257
81460336 -49.33892 -25.54219
81460338 -49.33731 -25.54259
81460340 -49.33834 -25.54142
81460345 -49.3427 -25.54629
81460346 -49.3402 -25.54648
81460347 -49.34044 -25.54607
81460348 -49.33838 -25.5469
81460350 -49.33947 -25.54783
81460355 -49.3394 -25.54898
81460356 -49.34086 -25.54749
81460357 -49.3405 -25.54934
81460358 -49.34091 -25.54953
81460360 -49.34169 -25.54988
81460365 -49.34211 -25.55008
81460366 -49.34245 -25.5504
81460367 -49.33838 -25.5469
81460368 -49.33947 -25.54783
81460370 -49.33799 -25.54771
81460375 -49.3399 -25.54921
81460376 -49.3374 -25.53839
81460377 -49.3374 -25.53839
81470000 -49.33233 -25.57096
81470010 -49.33233 -25.57096
81470015 -49.34195 -25.56051
81470020 -49.34033 -25.55939
81470025 -49.33977 -25.55941
81470030 -49.33472 -25.56342
81470035 -49.33233 -25.57096
81470040 -49.33233 -25.57096
81470045 -49.33233 -25.57096
81470050 -49.33233 -25.57096
81470055 -49.33233 -25.57096
81470060 -49.33233 -25.57096
81470065 -49.34124 -25.56685
81470066 -49.33855 -25.57293
81470067 -49.33233 -25.57096
81470070 -49.34081 -25.56265
81470075 -49.33912 -25.56759
81470080 -49.33727 -25.56302
81470085 -49.33233 -25.57096
81470086 -49.33457 -25.56865
81470087 -49.33233 -25.57096
81470088 -49.33233 -25.57096
81470089 -49.33233 -25.57096
81470090 -49.33233 -25.57096
81470095 -49.33233 -25.57096
81470096 -49.33233 -25.57096
81470100 -49.33822 -25.56539
81470105 -49.33773 -25.56538
81470110 -49.34018 -25.56658
81470115 -49.33967 -25.56658
81470120 -49.33869 -25.56664
81470125 -49.33565 -25.56535
81470130 -49.33233 -25.57096
81470135 -49.33233 -25.57096
81470140 -49.33674 -25.56686
81470145 -49.33621 -25.56536
81470150 -49.3351 -25.56684
81470155 -49.33458 -25.56682
81470160 -49.33329 -25.5681
81470165 -49.33277 -25.56809
81470170 -49.33408 -25.56679
81470175 -49.33233 -25.57096
81470180 -49.33233 -25.57096
81470185 -49.33233 -25.57096
81470190 -49.33233 -25.57096
81470192 -49.33233 -25.57096
81470193 -49.33233 -25.57096
81470195 -49.33205 -25.56925
81470196 -49.33233 -25.57096
81470200 -49.33012 -25.56388
81470202 -49.33233 -25.57096
81470205 -49.33246 -25.56346
81470206 -49.3326 -25.56275
81470208 -49.33233 -25.57096
81470210 -49.33163 -25.5632
81470215 -49.3315 -25.56391
81470216 -49.3315 -25.56503
81470217 -49.33233 -25.57096
81470220 -49.33052 -25.56549
81470222 -49.33233 -25.57096
81470225 -49.33008 -25.56569
81470226 -49.33109 -25.56654
81470227 -49.33233 -25.57096
81470228 -49.33233 -25.57096
81470230 -49.33575 -25.56937
81470232 -49.33233 -25.57096
81470234 -49.33233 -25.57096
81470235 -49.33598 -25.57073
81470236 -49.33929 -25.57046
81470237 -49.33442 -25.57211
81470240 -49.33925 -25.56855
81470242 -49.33233 -25.57096
81470243 -49.33233 -25.57096
81470245 -49.33977 -25.56843
81470246 -49.34043 -25.5688
81470247 -49.33233 -25.57096
81470250 -49.33233 -25.57096
81470252 -49.33233 -25.57096
81470255 -49.33748 -25.56948
81470256 -49.33748 -25.56948
81470257 -49.33754 -25.56987
81470260 -49.33687 -25.5691
81470265 -49.33673 -25.57107
81470266 -49.33526 -25.57091
81470267 -49.33477 -25.57103
81470270 -49.33481 -25.57429
81470275 -49.33386 -25.57223
81470276 -49.33355 -25.57352
81470277 -49.33286 -25.57238
81470280 -49.33128 -25.57165
81470285 -49.33233 -25.57096
81470286 -49.32976 -25.57187
81470290 -49.34161 -25.57165
81470292 -49.33233 -25.57096
81470294 -49.33233 -25.57096
81470295 -49.33841 -25.57165
81470300 -49.33566 -25.57616
81470302 -49.33233 -25.57096
81470305 -49.33799 -25.57495
81470306 -49.33447 -25.57573
81470310 -49.33589 -25.57705
81470315 -49.33577 -25.5766
81470316 -49.33397 -25.57743
81470317 -49.33312 -25.57707
81470320 -49.33602 -25.57751
81470325 -49.33323 -25.57802
81470330 -49.33415 -25.57843
81470340 -49.33611 -25.5786
81470342 -49.33233 -25.57096
81470346 -49.33233 -25.57096
81470347 -49.33233 -25.57096
81470348 -49.33233 -25.57096
81470349 -49.33233 -25.57096
81470350 -49.33312 -25.57707
81470360 -49.33675 -25.57638
81470362 -49.33233 -25.57096
81470364 -49.33233 -25.57096
81470365 -49.33233 -25.57096
81470366 -49.33233 -25.57096
81470367 -49.33233 -25.57096
81470368 -49.33233 -25.57096
81470370 -49.33397 -25.57743
81470380 -49.33921 -25.57375
81470390 -49.33082 -25.57268
81470400 -49.33459 -25.57311
81470410 -49.33371 -25.57449
81470412 -49.33233 -25.57096
81470414 -49.33233 -25.57096
81470416 -49.33233 -25.57096
81470418 -49.33233 -25.57096
81470420 -49.33921 -25.57375
81470430 -49.33233 -25.57096
81470440 -49.3304 -25.57375
81470450 -49.32911 -25.57469
81470460 -49.33112 -25.57443
81470470 -49.33027 -25.57572
81470471 -49.33233 -25.57096
81470473 -49.33233 -25.57096
81470474 -49.33233 -25.57096
81470478 -49.33233 -25.57096
81470520 -49.33233 -25.57096
81470522 -49.33233 -25.57096
81470524 -49.33233 -25.57096
81470526 -49.33233 -25.57096
81470528 -49.33233 -25.57096
81470530 -49.33233 -25.57096
81470532 -49.33233 -25.57096
81470534 -49.33233 -25.57096
81470536 -49.33233 -25.57096
81470538 -49.33233 -25.57096
81470540 -49.33233 -25.57096
81470570 -49.33233 -25.57096
81470572 -49.33233 -25.57096
81470574 -49.33233 -25.57096
81470576 -49.33233 -25.57096
81470578 -49.33233 -25.57096
81480000 -49.32979 -25.55298
81480010 -49.31485 -25.56039
81480020 -49.31343 -25.56186
81480030 -49.31276 -25.5626
81480040 -49.31282 -25.56329
81480050 -49.31161 -25.56407
81480060 -49.31167 -25.56474
81480070 -49.313 -25.56542
81480080 -49.31203 -25.56614
81480090 -49.31404 -25.56388
81480100 -49.31288 -25.56397
81480105 -49.25764 -25.39041
81480110 -49.31155 -25.56338
81480120 -49.31021 -25.56279
81480125 -49.31246 -25.5618
81480130 -49.31357 -25.56074
81480131 -49.32979 -25.55298
81480132 -49.32979 -25.55298
81480133 -49.32979 -25.55298
81480134 -49.32979 -25.55298
81480135 -49.32979 -25.55298
81480136 -49.32979 -25.55298
81480137 -49.32979 -25.55298
81480138 -49.32979 -25.55298
81480139 -49.32979 -25.55298
81480140 -49.31368 -25.57004
81480142 -49.32979 -25.55298
81480143 -49.32979 -25.55298
81480144 -49.32979 -25.55298
81480146 -49.32979 -25.55298
81480147 -49.32979 -25.55298
81480148 -49.32979 -25.55298
81480149 -49.32979 -25.55298
81480150 -49.31876 -25.5685
81480151 -49.32979 -25.55298
81480152 -49.32979 -25.55298
81480153 -49.32979 -25.55298
81480154 -49.32979 -25.55298
81480155 -49.32979 -25.55298
81480156 -49.32979 -25.55298
81480157 -49.32979 -25.55298
81480158 -49.32979 -25.55298
81480159 -49.32979 -25.55298
81480160 -49.31474 -25.55896
81480161 -49.32979 -25.55298
81480162 -49.32979 -25.55298
81480163 -49.32979 -25.55298
81480165 -49.31933 -25.56036
81480166 -49.31545 -25.5583
81480167 -49.31513 -25.55862
81480168 -49.32979 -25.55298
81480170 -49.31843 -25.56291
81480172 -49.31687 -25.56347
81480173 -49.32979 -25.55298
81480175 -49.31845 -25.56395
81480176 -49.31548 -25.56351
81480180 -49.33222 -25.55747
81480185 -49.32979 -25.55298
81480186 -49.32979 -25.55298
81480187 -49.33336 -25.55755
81480188 -49.33356 -25.55799
81480190 -49.32979 -25.55298
81480195 -49.32979 -25.55298
81480196 -49.332 -25.55976
81480197 -49.32979 -25.55298
81480200 -49.32979 -25.55298
81480205 -49.32809 -25.56026
81480206 -49.32973 -25.56144
81480207 -49.32903 -25.5617
81480210 -49.32754 -25.55792
81480215 -49.32783 -25.56174
81480216 -49.32979 -25.55298
81480217 -49.32894 -25.5573
81480218 -49.32988 -25.55768
81480220 -49.32979 -25.55298
81480222 -49.32979 -25.55298
81480225 -49.32852 -25.55938
81480226 -49.32828 -25.56086
81480227 -49.32979 -25.55298
81480228 -49.32979 -25.55298
81480229 -49.33086 -25.55807
81480230 -49.33082 -25.55928
81480235 -49.32979 -25.55298
81480236 -49.33306 -25.56144
81480237 -49.32988 -25.56288
81480240 -49.33563 -25.56081
81480245 -49.32979 -25.55298
81480246 -49.33378 -25.55952
81480247 -49.33331 -25.55974
81480250 -49.32979 -25.55298
81480255 -49.32979 -25.55298
81480256 -49.32979 -25.55298
81480257 -49.33162 -25.5606
81480260 -49.32923 -25.56017
81480265 -49.32979 -25.55298
81480266 -49.32979 -25.55298
81480267 -49.33045 -25.56173
81480270 -49.32979 -25.55298
81480275 -49.32979 -25.55298
81480276 -49.32979 -25.55298
81480277 -49.32979 -25.55298
81480280 -49.32979 -25.55298
81480285 -49.32979 -25.55298
81480286 -49.33844 -25.55847
81480287 -49.32979 -25.55298
81480290 -49.33575 -25.55569
81480295 -49.32979 -25.55298
81480300 -49.32979 -25.55298
81480305 -49.32979 -25.55298
81480306 -49.32979 -25.55298
81480315 -49.32979 -25.55298
81480316 -49.32979 -25.55298
81480317 -49.32979 -25.55298
81480320 -49.32979 -25.55298
81480325 -49.32979 -25.55298
81480326 -49.32979 -25.55298
81480327 -49.33974 -25.55584
81480330 -49.31764 -25.56061
81480335 -49.32039 -25.56006
81480336 -49.31855 -25.56047
81480337 -49.31764 -25.56061
81480340 -49.32979 -25.55298
81480345 -49.32979 -25.55298
81480346 -49.32979 -25.55298
81480350 -49.32979 -25.55298
81480351 -49.32979 -25.55298
81480352 -49.32979 -25.55298
81480353 -49.32979 -25.55298
81480354 -49.32979 -25.55298
81480355 -49.32979 -25.55298
81480356 -49.32979 -25.55298
81480357 -49.32979 -25.55298
81480360 -49.32979 -25.55298
81480365 -49.32979 -25.55298
81480366 -49.32979 -25.55298
81480367 -49.32979 -25.55298
81480390 -49.32979 -25.55298
81480392 -49.32979 -25.55298
81480394 -49.32979 -25.55298
81480396 -49.33235 -25.55429
81480398 -49.3318 -25.55442
81480400 -49.33128 -25.55455
81480402 -49.32979 -25.55298
81480404 -49.33021 -25.55478
81480406 -49.32965 -25.55478
81480408 -49.32992 -25.55619
81480410 -49.33494 -25.55404
81480412 -49.32979 -25.55298
81480414 -49.33669 -25.55414
81480416 -49.33523 -25.55504
81480418 -49.33123 -25.5561
81480420 -49.32979 -25.55298
81480422 -49.32979 -25.55298
81480424 -49.32979 -25.55298
81480426 -49.32979 -25.55298
81480428 -49.32979 -25.55298
81480430 -49.32979 -25.55298
81480432 -49.32979 -25.55298
81480434 -49.32979 -25.55298
81480436 -49.32979 -25.55298
81480438 -49.32979 -25.55298
81480440 -49.32979 -25.55298
81480442 -49.32979 -25.55298
81480443 -49.32979 -25.55298
81480446 -49.32979 -25.55298
81490000 -49.33233 -25.59543
81490010 -49.32428 -25.57963
81490020 -49.32419 -25.58075
81490030 -49.32369 -25.58328
81490031 -49.33233 -25.59543
81490032 -49.33233 -25.59543
81490033 -49.33233 -25.59543
81490034 -49.33233 -25.59543
81490035 -49.33233 -25.59543
81490036 -49.33233 -25.59543
81490037 -49.33233 -25.59543
81490038 -49.33233 -25.59543
81490039 -49.33233 -25.59543
81490040 -49.32259 -25.58407
81490041 -49.33233 -25.59543
81490042 -49.33233 -25.59543
81490043 -49.33233 -25.59543
81490044 -49.33233 -25.59543
81490045 -49.33233 -25.59543
81490046 -49.33233 -25.59543
81490047 -49.33233 -25.59543
81490048 -49.33233 -25.59543
81490049 -49.33233 -25.59543
81490050 -49.32147 -25.58399
81490051 -49.33233 -25.59543
81490053 -49.33233 -25.59543
81490054 -49.33233 -25.59543
81490055 -49.33233 -25.59543
81490056 -49.33233 -25.59543
81490060 -49.32127 -25.58444
81490070 -49.32106 -25.5849
81490080 -49.32088 -25.58532
81490090 -49.31809 -25.58481
81490092 -49.33233 -25.59543
81490100 -49.32068 -25.58577
81490110 -49.31905 -25.58526
81490120 -49.31991 -25.58452
81490130 -49.32106 -25.5849
81490140 -49.32259 -25.58407
81490150 -49.32237 -25.58579
81490160 -49.32353 -25.58568
81490170 -49.32193 -25.58682
81490172 -49.33233 -25.59543
81490175 -49.33233 -25.59543
81490180 -49.32583 -25.58877
81490190 -49.32278 -25.58781
81490200 -49.3238 -25.58883
81490210 -49.32032 -25.58656
81490220 -49.3198 -25.58616
81490230 -49.32278 -25.58781
81490240 -49.32424 -25.58757
81490250 -49.33233 -25.59543
81490251 -49.32508 -25.58784
81490255 -49.33233 -25.59543
81490257 -49.33233 -25.59543
81490260 -49.32583 -25.58877
81490270 -49.32653 -25.58899
81490280 -49.31569 -25.5912
81490281 -49.33233 -25.59543
81490282 -49.33233 -25.59543
81490283 -49.33233 -25.59543
81490284 -49.33233 -25.59543
81490285 -49.28886 -25.56544
81490290 -49.31894 -25.60331
81490291 -49.32978 -25.6
81490292 -49.33137 -25.60121
81490293 -49.33322 -25.60099
81490294 -49.33228 -25.60186
81490295 -49.33314 -25.60022
81490296 -49.33314 -25.60022
81490297 -49.33259 -25.60065
81490300 -49.34584 -25.60439
81490330 -49.32851 -25.59551
81490332 -49.32898 -25.59561
81490334 -49.32957 -25.59574
81490336 -49.33013 -25.59586
81490338 -49.33096 -25.591
81490340 -49.33233 -25.59543
81490342 -49.32812 -25.59951
81490343 -49.33233 -25.59543
81490344 -49.33137 -25.59089
81490346 -49.33195 -25.59625
81490348 -49.33201 -25.59077
81490354 -49.33246 -25.59636
81490356 -49.33249 -25.59068
81490358 -49.33293 -25.59285
81490360 -49.333 -25.59648
81490362 -49.33301 -25.58943
81490364 -49.3335 -25.59659
81490366 -49.33335 -25.5896
81490368 -49.33401 -25.58947
81490370 -49.33444 -25.59608
81490372 -49.33383 -25.59721
81490374 -49.33463 -25.58935
81490378 -49.33552 -25.59138
81490380 -49.32955 -25.59976
81490382 -49.32947 -25.59895
81490386 -49.32849 -25.59836
81490388 -49.33777 -25.59838
81490390 -49.34714 -25.59913
81490391 -49.33233 -25.59543
81490392 -49.34714 -25.59913
81490393 -49.33233 -25.59543
81490394 -49.34709 -25.59761
81490398 -49.33498 -25.59805
81490400 -49.33747 -25.59704
81490402 -49.33962 -25.59758
81490404 -49.33972 -25.59656
81490406 -49.342 -25.59784
81490408 -49.33233 -25.59543
81490410 -49.33233 -25.59543
81490412 -49.34325 -25.59587
81490416 -49.33621 -25.5917
81490418 -49.33233 -25.59543
81490420 -49.33665 -25.59102
81490422 -49.33728 -25.58869
81490424 -49.33707 -25.58523
81490426 -49.33884 -25.59083
81490428 -49.3383 -25.59101
81490430 -49.33972 -25.59656
81490432 -49.33786 -25.59608
81490434 -49.33076 -25.59492
81490436 -49.33031 -25.59433
81490438 -49.33143 -25.59382
81490440 -49.33233 -25.59543
81490442 -49.33444 -25.59608
81490444 -49.33622 -25.59637
81490446 -49.33992 -25.59504
81490448 -49.33978 -25.59452
81490450 -49.34705 -25.59388
81490452 -49.34668 -25.59342
81490454 -49.34613 -25.59304
81490456 -49.33233 -25.59543
81490458 -49.34022 -25.58818
81490460 -49.34072 -25.58807
81490462 -49.34108 -25.59407
81490464 -49.34162 -25.59387
81490466 -49.34213 -25.59371
81490468 -49.33721 -25.59595
81490470 -49.34201 -25.59084
81490472 -49.34069 -25.58349
81490474 -49.33233 -25.59543
81490476 -49.34237 -25.58602
81490478 -49.34213 -25.58705
81490480 -49.3422 -25.5893
81490482 -49.34341 -25.59229
81490484 -49.3434 -25.58974
81490486 -49.3439 -25.58954
81490488 -49.34364 -25.59498
81490490 -49.34462 -25.59478
81490492 -49.34519 -25.595
81490494 -49.34541 -25.59365
81490498 -49.34525 -25.59924
81490500 -49.34699 -25.5951
81490502 -49.33908 -25.59398
81490504 -49.34356 -25.59278
81490506 -49.34396 -25.59209
81490508 -49.33615 -25.59406
81490510 -49.33761 -25.59283
81490512 -49.34201 -25.59084
81490514 -49.3434 -25.58974
81490516 -49.34502 -25.59172
81490518 -49.32973 -25.59427
81490520 -49.33201 -25.59077
81490522 -49.33287 -25.5901
81490523 -49.33233 -25.59543
81490524 -49.33712 -25.59086
81490526 -49.33775 -25.59119
81490528 -49.34293 -25.58815
81490530 -49.33952 -25.5901
81490532 -49.33728 -25.58869
81490534 -49.34261 -25.58693
81490536 -49.34394 -25.58619
81490538 -49.33762 -25.58746
81490540 -49.34383 -25.5857
81490542 -49.33233 -25.59543
81490544 -49.3378 -25.586
81490546 -49.3438 -25.58407
81490548 -49.33233 -25.59543
81490550 -49.33759 -25.58513
81490552 -49.34122 -25.5835
81490554 -49.33998 -25.58295
81490560 -49.33233 -25.59543
81490562 -49.33218 -25.60144
81490564 -49.33084 -25.60145
81490565 -49.32914 -25.60024
81490570 -49.33233 -25.59543
81490572 -49.33233 -25.59543
81490573 -49.33233 -25.59543
81490574 -49.33233 -25.59543
81490576 -49.33233 -25.59543
81490578 -49.33233 -25.59543
81490580 -49.33233 -25.59543
81490582 -49.33233 -25.59543
81490584 -49.33233 -25.59543
81490586 -49.33233 -25.59543
81490588 -49.33233 -25.59543
81490590 -49.33233 -25.59543
81490592 -49.33233 -25.59543
81490594 -49.33233 -25.59543
81490596 -49.33233 -25.59543
81490600 -49.33233 -25.59543
81490601 -49.33233 -25.59543
81490650 -49.33233 -25.59543
81490670 -49.33233 -25.59543
81490674 -49.33233 -25.59543
81490676 -49.33233 -25.59543
81490680 -49.33233 -25.59543
81490682 -49.33233 -25.59543
81490700 -49.33233 -25.59543
81490704 -49.33233 -25.59543
81490706 -49.33233 -25.59543
81490707 -49.33233 -25.59543
81490708 -49.33233 -25.59543
81490720 -49.33233 -25.59543
81490731 -49.33233 -25.59543
81490733 -49.33233 -25.59543
81490734 -49.33233 -25.59543
81490990 -49.33233 -25.59543
81490991 -49.33233 -25.59543
81490992 -49.33233 -25.59543
81490993 -49.33233 -25.59543
81495000 -49.31743 -25.42354
81495010 -49.31743 -25.42354
81495020 -49.31743 -25.42354
81495030 -49.31743 -25.42354
81510000 -49.24233 -25.47357
81510001 -49.22954 -25.47495
81510020 -49.24892 -25.46014
81510030 -49.24848 -25.45646
81510040 -49.2479 -25.45994
81510050 -49.24838 -25.45837
81510060 -49.24233 -25.47357
81510070 -49.24467 -25.4573
81510080 -49.24484 -25.45924
81510090 -49.24594 -25.45695
81510100 -49.24467 -25.4573
81510110 -49.24183 -25.45677
